transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,total,total_normalized
92435002879,274969,2011-11-19,4,3,4,107,44.94,472.94,e-Shop,428,0.04818304172274562
92551128645,268004,2011-11-19,10,6,3,684,215.46,2267.46,e-Shop,2052,0.2667563930013459
91346704893,272540,2011-11-19,7,5,4,657,275.94,2903.94,e-Shop,2628,0.3442799461641992
63826277855,275060,2011-11-19,11,5,3,991,312.165,3285.165,MBR,2973,0.3907133243606999
85753449475,270502,2011-11-19,10,3,2,1061,222.81,2344.81,MBR,2122,0.2761776581426649
82008679855,268647,2011-11-19,4,3,4,196,82.32,866.32,TeleShop,784,0.09609690444145357
1017193935,268607,2011-11-18,10,5,5,658,345.45,3635.45,MBR,3290,0.43337819650067294
14575680361,269645,2011-11-18,10,5,1,1313,137.865,1450.865,MBR,1313,0.16729475100942126
9532067388,267343,2011-11-18,12,6,3,1064,335.16,3527.16,MBR,3192,0.4201884253028264
9559517402,268078,2011-11-18,12,5,3,515,162.225,1707.225,TeleShop,1545,0.19851951547779273
8498327542,270950,2011-11-18,3,2,1,118,12.39,130.39,TeleShop,118,0.006460296096904442
13351286219,270985,2011-11-18,4,3,4,302,126.84,1334.84,Flagship store,1208,0.1531628532974428
20291665862,267996,2011-11-18,3,1,2,1393,292.53,3078.53,e-Shop,2786,0.3655450874831763
59916446688,267586,2011-11-18,10,6,2,1483,311.43,3277.43,e-Shop,2966,0.38977119784656794
39998476903,271166,2011-11-18,4,2,3,419,131.985,1388.985,Flagship store,1257,0.15975773889636607
35030444164,268129,2011-11-18,1,1,5,1047,549.675,5784.675,MBR,5235,0.6951547779273217
65844276736,273787,2011-11-18,1,1,5,1409,739.725,7784.725,MBR,7045,0.9387617765814267
65645648724,271028,2011-11-18,5,3,2,558,117.18,1233.18,TeleShop,1116,0.14078061911170928
84804209706,268674,2011-11-18,9,3,5,485,254.625,2679.625,TeleShop,2425,0.31695827725437414
771282304,274706,2011-11-17,3,2,2,584,122.64,1290.64,Flagship store,1168,0.1477792732166891
40148114022,274099,2011-11-17,1,2,1,560,58.8,618.8,e-Shop,560,0.06594885598923284
29208529518,271766,2011-11-17,10,5,5,908,476.7,5016.7,e-Shop,4540,0.6016150740242261
37451704605,274798,2011-11-17,12,6,5,1409,739.725,7784.725,TeleShop,7045,0.9387617765814267
5187751758,272163,2011-11-17,1,4,2,115,24.15,254.15,e-Shop,230,0.021534320323014805
49341537224,269168,2011-11-17,11,6,3,1197,377.055,3968.055,MBR,3591,0.47388963660834454
29571087233,267177,2011-11-17,3,1,5,904,474.6,4994.6,e-Shop,4520,0.5989232839838493
12783232733,273598,2011-11-17,12,5,5,1497,785.925,8270.925,e-Shop,7485,0.9979811574697174
13560850624,271680,2011-11-17,8,3,5,745,391.125,4116.125,e-Shop,3725,0.4919246298788694
41542689340,273802,2011-11-17,11,5,2,584,122.64,1290.64,TeleShop,1168,0.1477792732166891
62324828066,274460,2011-11-17,10,6,1,582,61.11,643.11,e-Shop,582,0.06890982503364737
48467011716,274086,2011-11-17,11,6,3,854,269.01,2831.01,e-Shop,2562,0.3353970390309556
88095019352,274395,2011-11-17,1,1,5,934,490.35,5160.35,MBR,4670,0.6191117092866757
80546484682,270335,2011-11-17,3,1,4,1090,457.8,4817.8,Flagship store,4360,0.5773889636608345
90248857416,270432,2011-11-17,4,4,1,1105,116.025,1221.025,e-Shop,1105,0.13930013458950202
81059148633,271901,2011-11-17,4,2,1,236,24.78,260.78,Flagship store,236,0.02234185733512786
64802811593,274384,2011-11-17,5,3,2,1255,263.55,2773.55,Flagship store,2510,0.3283983849259758
85932826966,268735,2011-11-17,1,1,3,1270,400.05,4210.05,MBR,3810,0.5033647375504711
64989739858,271498,2011-11-17,11,6,5,962,505.05,5315.05,Flagship store,4810,0.6379542395693136
85015810745,267701,2011-11-17,10,6,2,277,58.17,612.17,e-Shop,554,0.06514131897711979
97199743948,272555,2011-11-17,9,3,2,863,181.23,1907.23,MBR,1726,0.22288021534320324
73631821069,272580,2011-11-17,4,3,5,946,496.65,5226.65,e-Shop,4730,0.6271870794078062
39190881483,267713,2011-11-16,11,5,2,722,151.62,1595.62,e-Shop,1444,0.18492597577388964
31804440512,272526,2011-11-16,3,1,2,464,97.44,1025.44,MBR,928,0.11547779273216689
58440882269,269651,2011-11-16,3,1,3,966,304.29,3202.29,e-Shop,2898,0.3806191117092867
8694949350,273492,2011-11-16,1,1,3,1199,377.685,3974.685,TeleShop,3597,0.4746971736204576
18895929845,269261,2011-11-16,4,1,3,564,177.66,1869.66,Flagship store,1692,0.21830417227456259
30664969956,271161,2011-11-16,4,3,1,330,34.65,364.65,e-Shop,330,0.034993270524899055
47186069627,270830,2011-11-16,3,2,5,1212,636.3,6696.3,e-Shop,6060,0.8061911170928667
18737956120,270144,2011-11-16,8,3,4,447,187.74,1975.74,e-Shop,1788,0.23122476446837148
34755884932,268834,2011-11-16,12,5,5,1182,620.55,6530.55,e-Shop,5910,0.7860026917900403
74266056057,269793,2011-11-16,1,2,1,536,56.28,592.28,MBR,536,0.06271870794078062
65626389317,274788,2011-11-16,4,4,1,90,9.45,99.45,TeleShop,90,0.0026917900403768506
76184789694,273355,2011-11-16,7,5,5,268,140.7,1480.7,TeleShop,1340,0.17092866756393002
87628989698,273983,2011-11-16,3,5,4,1372,576.24,6064.24,e-Shop,5488,0.7292059219380889
75285430169,272409,2011-11-16,5,3,1,785,82.425,867.425,e-Shop,785,0.09623149394347241
59363342247,272690,2011-11-15,1,2,2,993,208.53,2194.53,MBR,1986,0.25787348586810227
30583845895,269984,2011-11-15,11,5,4,257,107.94,1135.94,Flagship store,1028,0.12893674293405114
18091141576,267918,2011-11-15,3,5,4,724,304.08,3200.08,e-Shop,2896,0.38034993270524897
34147228089,269132,2011-11-15,10,3,5,187,98.175,1033.175,MBR,935,0.11641991924629878
27051779864,270071,2011-11-15,7,5,3,1419,446.985,4703.985,e-Shop,4257,0.5635262449528937
5647668995,274227,2011-11-15,4,1,3,204,64.26,676.26,e-Shop,612,0.07294751009421264
19035366775,270145,2011-11-15,9,3,5,1412,741.3,7801.3,e-Shop,7060,0.9407806191117093
9493237607,267296,2011-11-15,3,5,2,987,207.27,2181.27,MBR,1974,0.25625841184387615
56731339008,271654,2011-11-15,8,3,3,1344,423.36,4455.36,MBR,4032,0.5332436069986541
38219299809,268223,2011-11-15,1,4,5,830,435.75,4585.75,e-Shop,4150,0.5491251682368775
23991203621,270581,2011-11-15,12,5,5,1050,551.25,5801.25,e-Shop,5250,0.6971736204576043
27923575737,272420,2011-11-15,6,5,5,752,394.8,4154.8,e-Shop,3760,0.49663526244952894
41585811254,268275,2011-11-15,2,6,1,181,19.005,200.005,e-Shop,181,0.01493943472409152
28958596339,271818,2011-11-15,11,5,1,1424,149.52,1573.52,e-Shop,1424,0.1822341857335128
95327076357,272249,2011-11-15,12,6,2,1286,270.06,2842.06,Flagship store,2572,0.336742934051144
97322874973,271747,2011-11-15,4,2,2,273,57.33,603.33,e-Shop,546,0.06406460296096904
96619279137,268615,2011-11-15,9,3,4,1426,598.92,6302.92,e-Shop,5704,0.7582772543741588
91520724252,275175,2011-11-15,3,2,3,916,288.54,3036.54,e-Shop,2748,0.3604306864064603
95184300080,268229,2011-11-15,10,3,2,1171,245.91,2587.91,TeleShop,2342,0.3057873485868102
76806347192,269438,2011-11-15,10,6,2,1255,263.55,2773.55,MBR,2510,0.3283983849259758
98620348520,269351,2011-11-15,10,3,4,1085,455.7,4795.7,TeleShop,4340,0.5746971736204576
81353579045,272708,2011-11-15,12,5,2,1133,237.93,2503.93,e-Shop,2266,0.2955585464333782
67745830164,271389,2011-11-15,1,1,5,881,462.525,4867.525,TeleShop,4405,0.5834454912516823
64200745315,273897,2011-11-15,1,1,5,457,239.925,2524.925,MBR,2285,0.2981157469717362
99445710252,267529,2011-11-15,7,5,5,1121,588.525,6193.525,TeleShop,5605,0.7449528936742934
11122208000,271663,2011-11-14,10,6,5,138,72.45,762.45,e-Shop,690,0.08344549125168237
38088575185,271417,2011-11-14,10,6,5,439,230.475,2425.475,Flagship store,2195,0.2860026917900404
29518452809,272482,2011-11-14,9,3,1,658,69.09,727.09,Flagship store,658,0.07913862718707941
35284055788,271510,2011-11-14,10,6,3,90,28.35,298.35,TeleShop,270,0.026917900403768506
44799805987,273459,2011-11-14,3,5,2,126,26.46,278.46,e-Shop,252,0.02449528936742934
35143464562,269233,2011-11-14,12,6,3,1260,396.9,4176.9,MBR,3780,0.4993270524899058
29356156961,272341,2011-11-14,1,4,3,605,190.575,2005.575,Flagship store,1815,0.2348586810228802
32198669936,273623,2011-11-14,1,4,2,1234,259.14,2727.14,e-Shop,2468,0.3227456258411844
61409536582,274365,2011-11-14,3,2,5,231,121.275,1276.275,TeleShop,1155,0.14602960969044415
32081476258,271382,2011-11-14,9,3,5,1073,563.325,5928.325,e-Shop,5365,0.7126514131897712
38832590335,271606,2011-11-14,9,3,1,104,10.92,114.92,MBR,104,0.004576043068640646
11641768891,272271,2011-11-14,9,3,2,1038,217.98,2293.98,Flagship store,2076,0.26998654104979813
58304921042,274072,2011-11-14,10,5,3,986,310.59,3268.59,MBR,2958,0.3886944818304172
85085202235,269925,2011-11-14,5,3,5,709,372.225,3917.225,MBR,3545,0.4676985195154778
69061357404,272678,2011-11-14,1,4,3,88,27.72,291.72,TeleShop,264,0.026110363391655452
86479369541,272831,2011-11-14,10,5,1,1126,118.23,1244.23,MBR,1126,0.14212651413189772
96239868143,268379,2011-11-14,1,4,1,535,56.175,591.175,Flagship store,535,0.06258411843876177
80355459748,266807,2011-11-14,1,4,4,779,327.18,3443.18,Flagship store,3116,0.4099596231493943
72220966582,267594,2011-11-14,4,2,5,549,288.225,3033.225,e-Shop,2745,0.36002691790040375
67396198460,270441,2011-11-14,4,4,2,1358,285.18,3001.18,TeleShop,2716,0.35612382234185735
96520263534,267661,2011-11-14,2,6,2,1450,304.5,3204.5,TeleShop,2900,0.38088829071332436
99809978540,273395,2011-11-14,4,1,5,355,186.375,1961.375,MBR,1775,0.2294751009421265
86252573000,269601,2011-11-14,10,3,2,81,17.01,179.01,Flagship store,162,0.012382234185733513
69183917270,268100,2011-11-14,4,2,1,996,104.58,1100.58,Flagship store,996,0.12462987886944818
89437857236,274162,2011-11-14,10,6,1,766,80.43,846.43,MBR,766,0.0936742934051144
53677059306,268933,2011-11-13,12,5,3,1385,436.275,4591.275,e-Shop,4155,0.5497981157469717
51152858439,269443,2011-11-13,4,3,2,1196,251.16,2643.16,TeleShop,2392,0.31251682368775235
60195474211,268476,2011-11-13,12,5,2,326,68.46,720.46,e-Shop,652,0.07833109017496635
25280238729,275073,2011-11-13,5,3,3,859,270.585,2847.585,MBR,2577,0.33741588156123825
52294334880,269867,2011-11-13,7,5,4,1282,538.44,5666.44,MBR,5128,0.6807537012113055
58158777489,272557,2011-11-13,4,3,2,1435,301.35,3171.35,MBR,2870,0.3768506056527591
38271924289,271202,2011-11-13,4,1,5,596,312.9,3292.9,TeleShop,2980,0.3916554508748318
39702670187,271516,2011-11-13,4,2,4,1298,545.16,5737.16,MBR,5192,0.6893674293405114
59570924415,270690,2011-11-13,10,5,3,285,89.775,944.775,MBR,855,0.10565275908479138
25828306604,275017,2011-11-13,3,2,4,945,396.9,4176.9,MBR,3780,0.4993270524899058
22896747093,267000,2011-11-13,1,1,5,306,160.65,1690.65,TeleShop,1530,0.19650067294751009
27605240173,275125,2011-11-13,8,3,3,1088,342.72,3606.72,e-Shop,3264,0.42987886944818304
61646522210,272889,2011-11-13,9,3,4,337,141.54,1489.54,TeleShop,1348,0.17200538358008075
31348856838,268297,2011-11-13,1,4,2,517,108.57,1142.57,Flagship store,1034,0.1297442799461642
49893012354,274441,2011-11-13,11,6,1,505,53.025,558.025,TeleShop,505,0.058546433378196504
89213481241,272115,2011-11-13,7,5,1,1064,111.72,1175.72,MBR,1064,0.13378196500672948
83396079242,273799,2011-11-13,10,5,4,578,242.76,2554.76,TeleShop,2312,0.30174966352624494
71736264168,273143,2011-11-13,2,6,5,836,438.9,4618.9,e-Shop,4180,0.5531628532974427
67336488061,270331,2011-11-13,4,4,1,232,24.36,256.36,TeleShop,232,0.02180349932705249
88974243898,267497,2011-11-13,3,5,3,1027,323.505,3404.505,Flagship store,3081,0.40524899057873487
81656846472,271365,2011-11-13,4,4,3,92,28.98,304.98,MBR,276,0.02772543741588156
86468083190,273515,2011-11-13,3,5,2,550,115.5,1215.5,e-Shop,1100,0.1386271870794078
76299835813,270370,2011-11-13,4,2,3,191,60.165,633.165,TeleShop,573,0.0676985195154778
68867970973,273162,2011-11-13,9,3,1,1411,148.155,1559.155,Flagship store,1411,0.18048452220726782
92788955969,273296,2011-11-13,1,1,5,658,345.45,3635.45,e-Shop,3290,0.43337819650067294
80460497684,271414,2011-11-13,1,4,5,710,372.75,3922.75,Flagship store,3550,0.46837146702557203
66218831191,272815,2011-11-13,3,2,5,398,208.95,2198.95,MBR,1990,0.25841184387617766
50209781475,274327,2011-10-31,10,5,3,1384,435.96,4587.96,TeleShop,4152,0.5493943472409152
37428957138,273769,2011-10-31,5,3,4,215,90.3,950.3,TeleShop,860,0.1063257065948856
44915248662,270316,2011-10-31,10,6,1,447,46.935,493.935,e-Shop,447,0.05074024226110364
1772932091,267632,2011-10-31,11,5,5,564,296.1,3116.1,Flagship store,2820,0.37012113055181695
1199691927,272198,2011-10-31,10,3,3,667,210.105,2211.105,Flagship store,2001,0.25989232839838494
24578850540,275117,2011-10-31,1,4,4,850,357.0,3757.0,Flagship store,3400,0.44818304172274565
32253358306,271464,2011-10-31,6,5,2,831,174.51,1836.51,e-Shop,1662,0.2142664872139973
49335436394,273170,2011-10-31,5,3,3,856,269.64,2837.64,Flagship store,2568,0.33620457604306864
13012782915,270668,2011-10-31,7,5,5,748,392.7,4132.7,Flagship store,3740,0.4939434724091521
74237732420,272425,2011-10-31,7,5,2,1063,223.23,2349.23,e-Shop,2126,0.27671601615074026
79967388204,267124,2011-10-31,4,2,3,1072,337.68,3553.68,TeleShop,3216,0.4234185733512786
83046431323,274003,2011-10-31,5,3,1,832,87.36,919.36,e-Shop,832,0.10255720053835801
95508469502,269968,2011-10-31,11,6,4,272,114.24,1202.24,TeleShop,1088,0.13701211305518168
86582217072,274047,2011-10-31,7,5,1,498,52.29,550.29,Flagship store,498,0.057604306864064606
98805067124,266833,2011-10-31,11,5,1,168,17.64,185.64,e-Shop,168,0.013189771197846568
85432062160,273217,2011-10-31,3,2,3,1249,393.435,4140.435,e-Shop,3747,0.494885598923284
66042390522,273395,2011-10-31,3,5,2,1264,265.44,2793.44,Flagship store,2528,0.33082099596231496
82433782470,273829,2011-10-31,3,2,5,1299,681.975,7176.975,Flagship store,6495,0.8647375504710633
64147152662,274496,2011-10-31,1,2,5,1392,730.8,7690.8,e-Shop,6960,0.927321668909825
1485663085,273128,2011-10-30,3,5,1,491,51.555,542.555,TeleShop,491,0.05666218034993271
42856153392,269812,2011-10-30,2,6,5,467,245.175,2580.175,e-Shop,2335,0.30484522207267833
52413837254,266927,2011-10-30,9,3,1,423,44.415,467.415,Flagship store,423,0.04751009421265141
41160652013,268074,2011-10-30,12,6,1,1302,136.71,1438.71,TeleShop,1302,0.165814266487214
3181025907,267629,2011-10-30,3,1,5,306,160.65,1690.65,e-Shop,1530,0.19650067294751009
46140725415,270131,2011-10-30,11,5,5,616,323.4,3403.4,e-Shop,3080,0.40511440107671604
32606942543,267037,2011-10-30,4,3,1,704,73.92,777.92,Flagship store,704,0.08532974427994616
18160908724,270662,2011-10-30,3,2,4,433,181.86,1913.86,TeleShop,1732,0.2236877523553163
39487967615,266875,2011-10-30,10,3,1,1110,116.55,1226.55,MBR,1110,0.13997308209959622
21065065733,270049,2011-10-30,6,5,2,1052,220.92,2324.92,e-Shop,2104,0.2737550471063257
31873180303,271448,2011-10-30,1,4,1,1463,153.615,1616.615,MBR,1463,0.18748317631224765
11756907542,269158,2011-10-30,12,6,5,390,204.75,2154.75,e-Shop,1950,0.253028263795424
27563760524,271455,2011-10-30,12,6,4,853,358.26,3770.26,TeleShop,3412,0.44979811574697176
56797081421,274972,2011-10-30,9,3,1,502,52.71,554.71,Flagship store,502,0.058142664872139975
11060151441,270076,2011-10-30,3,2,5,1277,670.425,7055.425,e-Shop,6385,0.8499327052489906
49002789888,268996,2011-10-30,8,3,4,1220,512.4,5392.4,MBR,4880,0.6473755047106325
91165861773,269730,2011-10-30,4,4,3,1245,392.175,4127.175,e-Shop,3735,0.49327052489905787
79304016792,269211,2011-10-30,1,1,4,869,364.98,3840.98,MBR,3476,0.45841184387617767
99157960477,270285,2011-10-30,3,5,4,915,384.3,4044.3,e-Shop,3660,0.4831763122476447
75676240495,272418,2011-10-30,4,2,3,740,233.1,2453.1,MBR,2220,0.28936742934051146
76019324811,273095,2011-10-30,3,1,5,387,203.175,2138.175,e-Shop,1935,0.2510094212651413
22449243468,274259,2011-10-29,4,1,3,1312,413.28,4349.28,e-Shop,3936,0.5203230148048452
24484960860,270391,2011-10-29,10,5,1,1475,154.875,1629.875,Flagship store,1475,0.18909825033647376
21673902403,274110,2011-10-29,3,2,1,1225,128.625,1353.625,e-Shop,1225,0.15545087483176312
55748585277,273187,2011-10-29,9,3,4,1185,497.7,5237.7,e-Shop,4740,0.6285329744279946
2567939063,269789,2011-10-29,8,3,3,861,271.215,2854.215,e-Shop,2583,0.33822341857335125
46437484316,270569,2011-10-29,4,2,1,1290,135.45,1425.45,MBR,1290,0.1641991924629879
46751735624,270960,2011-10-29,7,5,4,1173,492.66,5184.66,MBR,4692,0.6220726783310901
56821166892,267711,2011-10-29,10,6,3,272,85.68,901.68,e-Shop,816,0.10040376850605653
14918708706,272329,2011-10-29,6,5,1,882,92.61,974.61,Flagship store,882,0.10928667563930014
76619854979,268952,2011-10-29,4,2,4,376,157.92,1661.92,MBR,1504,0.1930013458950202
70247899196,272255,2011-10-29,10,3,5,536,281.4,2961.4,e-Shop,2680,0.351278600269179
88504778787,271615,2011-10-29,4,4,2,1156,242.76,2554.76,e-Shop,2312,0.30174966352624494
79340093532,269034,2011-10-29,11,6,4,553,232.26,2444.26,MBR,2212,0.2882907133243607
82496622807,269330,2011-10-29,10,6,2,347,72.87,766.87,MBR,694,0.08398384925975774
80969148050,270145,2011-10-29,5,3,5,492,258.3,2718.3,MBR,2460,0.32166890982503366
68456131358,270963,2011-10-29,11,6,4,741,311.22,3275.22,TeleShop,2964,0.3895020188425303
86922814818,267819,2011-10-29,4,3,3,341,107.415,1130.415,e-Shop,1023,0.12826379542395694
53708820433,268353,2011-10-28,3,2,4,87,36.54,384.54,e-Shop,348,0.03741588156123822
58185648249,267378,2011-10-28,12,5,4,199,83.58,879.58,Flagship store,796,0.09771197846567968
29318520205,271331,2011-10-28,3,5,5,1210,635.25,6685.25,e-Shop,6050,0.8048452220726783
19923848083,272301,2011-10-28,6,5,4,939,394.38,4150.38,MBR,3756,0.49609690444145355
45184953157,273795,2011-10-28,4,3,4,1356,569.52,5993.52,e-Shop,5424,0.720592193808883
52178718535,272986,2011-10-28,3,1,5,447,234.675,2469.675,TeleShop,2235,0.2913862718707941
10465792931,274114,2011-10-28,10,5,5,1073,563.325,5928.325,e-Shop,5365,0.7126514131897712
16997424349,268207,2011-10-28,2,6,3,372,117.18,1233.18,MBR,1116,0.14078061911170928
11791138452,267163,2011-10-28,10,5,1,690,72.45,762.45,e-Shop,690,0.08344549125168237
44418645641,271648,2011-10-28,5,3,5,630,330.75,3480.75,e-Shop,3150,0.414535666218035
59244916588,274933,2011-10-28,4,1,3,1439,453.285,4770.285,Flagship store,4317,0.5716016150740242
34988299007,273127,2011-10-28,6,5,2,930,195.3,2055.3,Flagship store,1860,0.24091520861372812
98569554011,271923,2011-10-28,1,4,3,595,187.425,1972.425,TeleShop,1785,0.23082099596231495
85253977921,268772,2011-10-28,10,5,3,1247,392.805,4133.805,MBR,3741,0.49407806191117093
93427999146,269350,2011-10-28,4,3,5,252,132.3,1392.3,TeleShop,1260,0.1601615074024226
89996704689,271595,2011-10-28,4,1,2,467,98.07,1032.07,e-Shop,934,0.11628532974427995
82375716625,269640,2011-10-28,1,2,2,1035,217.35,2287.35,MBR,2070,0.2691790040376851
83259485319,269568,2011-10-28,10,3,4,976,409.92,4313.92,e-Shop,3904,0.5160161507402422
43586766814,270302,2011-10-27,4,3,4,1112,467.04,4915.04,e-Shop,4448,0.5892328398384926
8365688382,272595,2011-10-27,1,2,1,160,16.8,176.8,e-Shop,160,0.012113055181695828
36814863669,271598,2011-10-27,3,1,2,145,30.45,320.45,e-Shop,290,0.029609690444145357
41118191652,272869,2011-10-27,3,1,5,599,314.475,3309.475,e-Shop,2995,0.3936742934051144
32734524781,272777,2011-10-27,3,2,4,1041,437.22,4601.22,Flagship store,4164,0.5510094212651413
38090855844,268079,2011-10-27,10,3,4,893,375.06,3947.06,e-Shop,3572,0.47133243606998654
8174577217,268488,2011-10-27,1,1,5,506,265.65,2795.65,MBR,2530,0.3310901749663526
246768105,274608,2011-10-27,10,3,5,1446,759.15,7989.15,TeleShop,7230,0.9636608344549125
89992236682,271404,2011-10-27,1,4,1,971,101.955,1072.955,MBR,971,0.12126514131897712
75844046606,268305,2011-10-27,10,5,1,858,90.09,948.09,TeleShop,858,0.10605652759084791
96620407307,275227,2011-10-27,4,3,3,113,35.595,374.595,TeleShop,339,0.03620457604306864
83204760472,268395,2011-10-27,10,6,1,179,18.795,197.795,Flagship store,179,0.014670255720053836
96496924283,272799,2011-10-27,4,3,1,1407,147.735,1554.735,MBR,1407,0.17994616419919246
64640133578,266807,2011-10-27,9,3,1,470,49.35,519.35,e-Shop,470,0.05383580080753701
51282717785,273645,2011-10-26,12,5,2,696,146.16,1538.16,TeleShop,1392,0.17792732166890982
2410782210,269178,2011-10-26,9,3,4,371,155.82,1639.82,e-Shop,1484,0.19030955585464335
11599281456,275028,2011-10-26,3,1,4,1457,611.94,6439.94,MBR,5828,0.7749663526244953
40026343317,270176,2011-10-26,4,1,1,474,49.77,523.77,TeleShop,474,0.05437415881561238
20261732944,273713,2011-10-26,4,3,5,1176,617.4,6497.4,e-Shop,5880,0.7819650067294751
23935304737,270453,2011-10-26,3,5,4,1471,617.82,6501.82,e-Shop,5884,0.7825033647375504
59460073606,272424,2011-10-26,11,5,5,1197,628.425,6613.425,MBR,5985,0.7960969044414535
3981938555,274072,2011-10-26,10,3,4,578,242.76,2554.76,TeleShop,2312,0.30174966352624494
62125537510,268870,2011-10-26,1,2,4,143,60.06,632.06,e-Shop,572,0.06756393001345895
28299966436,266855,2011-10-26,11,5,2,1386,291.06,3063.06,e-Shop,2772,0.36366083445491254
70763392420,272103,2011-10-26,5,3,5,79,41.475,436.475,e-Shop,395,0.04374158815612382
87013685682,272969,2011-10-26,4,3,4,202,84.84,892.84,e-Shop,808,0.09932705248990578
85448975539,271119,2011-10-26,3,2,1,1151,120.855,1271.855,e-Shop,1151,0.1454912516823688
99735614542,275194,2011-10-26,4,1,2,1417,297.57,3131.57,e-Shop,2834,0.37200538358008073
85758348398,272587,2011-10-26,3,5,1,88,9.24,97.24,e-Shop,88,0.0024226110363391655
60344363117,274128,2011-10-25,1,2,1,1271,133.455,1404.455,Flagship store,1271,0.16164199192462989
52081370289,270560,2011-10-25,7,5,2,303,63.63,669.63,Flagship store,606,0.0721399730820996
23849809387,275227,2011-10-25,11,6,5,802,421.05,4431.05,e-Shop,4010,0.5302826379542396
37014048001,269766,2011-10-25,4,4,1,646,67.83,713.83,TeleShop,646,0.0775235531628533
30176824232,269979,2011-10-25,3,2,3,1004,316.26,3328.26,e-Shop,3012,0.39596231493943473
20168853604,271901,2011-10-25,8,3,4,307,128.94,1356.94,e-Shop,1228,0.15585464333781965
23263235773,273343,2011-10-25,12,6,2,1151,241.71,2543.71,e-Shop,2302,0.30040376850605655
45571542558,272846,2011-10-25,9,3,2,1436,301.56,3173.56,e-Shop,2872,0.3771197846567968
33555566766,275030,2011-10-25,3,2,5,1493,783.825,8248.825,MBR,7465,0.9952893674293405
33394669025,270632,2011-10-25,5,3,4,495,207.9,2187.9,e-Shop,1980,0.2570659488559892
58511908212,274689,2011-10-25,3,5,3,281,88.515,931.515,TeleShop,843,0.10403768506056528
69011127826,270388,2011-10-25,1,4,2,840,176.4,1856.4,e-Shop,1680,0.21668909825033647
64258664481,270949,2011-10-25,4,3,3,1155,363.825,3828.825,e-Shop,3465,0.4569313593539704
91327614588,270406,2011-10-25,1,1,3,294,92.61,974.61,e-Shop,882,0.10928667563930014
89251267419,267665,2011-10-25,9,3,4,548,230.16,2422.16,TeleShop,2192,0.28559892328398384
91509910213,270569,2011-10-25,9,3,2,590,123.9,1303.9,e-Shop,1180,0.14939434724091522
99354344343,270792,2011-10-25,3,2,5,1290,677.25,7127.25,Flagship store,6450,0.8586810228802153
69759389510,268477,2011-10-25,3,1,5,1374,721.35,7591.35,e-Shop,6870,0.9152086137281292
72305704977,270865,2011-10-25,1,1,5,1261,662.025,6967.025,Flagship store,6305,0.8391655450874832
49015381132,273464,2011-10-24,1,2,1,1002,105.21,1107.21,Flagship store,1002,0.12543741588156124
62414620900,266785,2011-10-24,4,2,2,1419,297.99,3135.99,e-Shop,2838,0.3725437415881561
28196840505,275052,2011-10-24,11,6,5,179,93.975,988.975,MBR,895,0.11103633916554509
5126231833,269145,2011-10-24,8,3,2,264,55.44,583.44,MBR,528,0.06164199192462988
56821620683,268187,2011-10-24,4,3,1,740,77.7,817.7,e-Shop,740,0.0901749663526245
72078485067,266945,2011-10-24,1,4,5,1445,758.625,7983.625,e-Shop,7225,0.9629878869448183
80110028939,272237,2011-10-24,10,6,4,1250,525.0,5525.0,MBR,5000,0.6635262449528937
69712372125,273136,2011-10-24,7,5,4,84,35.28,371.28,MBR,336,0.03580080753701211
65451644312,271532,2011-10-24,1,2,4,1235,518.7,5458.7,e-Shop,4940,0.6554508748317631
88173591417,272990,2011-10-24,3,2,5,1270,666.75,7016.75,TeleShop,6350,0.845222072678331
63232157637,269541,2011-10-24,4,1,1,1080,113.4,1193.4,MBR,1080,0.13593539703903096
69333608854,268664,2011-10-24,6,5,4,300,126.0,1326.0,TeleShop,1200,0.15208613728129206
80803066977,271338,2011-10-24,10,5,1,873,91.665,964.665,e-Shop,873,0.10807537012113055
83462540365,274267,2011-10-24,12,6,3,1233,388.395,4087.395,Flagship store,3699,0.4884253028263795
67540603369,273435,2011-10-24,10,6,3,978,308.07,3242.07,TeleShop,2934,0.385464333781965
2179882812,270772,2011-10-23,11,6,1,1290,135.45,1425.45,e-Shop,1290,0.1641991924629879
9994964511,267037,2011-10-23,7,5,2,364,76.44,804.44,MBR,728,0.08855989232839838
34596722249,268397,2011-10-23,1,1,2,448,94.08,990.08,Flagship store,896,0.11117092866756394
19870658708,270561,2011-10-23,8,3,5,1378,723.45,7613.45,e-Shop,6890,0.917900403768506
19381060723,268841,2011-10-23,1,2,5,615,322.875,3397.875,e-Shop,3075,0.4044414535666218
21643199950,274758,2011-10-23,12,6,2,867,182.07,1916.07,MBR,1734,0.22395693135935396
8401776901,271495,2011-10-23,3,5,1,806,84.63,890.63,TeleShop,806,0.0990578734858681
42498831319,268670,2011-10-23,10,5,5,740,388.5,4088.5,TeleShop,3700,0.48855989232839836
38629006507,273243,2011-10-23,1,1,3,1376,433.44,4561.44,TeleShop,4128,0.546164199192463
58330160483,267465,2011-10-23,4,3,1,680,71.4,751.4,e-Shop,680,0.08209959623149395
56428629020,268942,2011-10-23,10,6,1,1490,156.45,1646.45,MBR,1490,0.1911170928667564
32668638480,271687,2011-10-23,2,6,4,394,165.48,1741.48,MBR,1576,0.20269179004037685
